agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1481174547,-1,2287,1481174547,-1,2287,1481174547
1481174667,9080,2217,1481174557,10747,2282,1481174667
1481174787,7234,2217,1481174677,10747,2282,1481174787
1481174907,4451,2217,1481174796,10214,2347,1481174907
1481175027,4449,2217,1481174916,9640,2283,1481175027
1481175147,13522,2217,1481175034,10748,2283,1481175147
1481175267,7234,2217,1481175152,10748,2283,1481175267
1481175387,3822,2217,1481175270,10749,2348,1481175387
1481175507,9626,2218,1481175387,10749,2348,1481175507
1481175627,5821,2218,1481175506,6167,2284,1481175627
1481175747,13590,2218,1481175690,9376,2658,1481175747
1481175867,8055,2218,1481175892,10750,2719,1481175867
1481175987,8057,2218,1481176011,10750,2719,1481175987
1481176107,9626,2218,1481176129,10623,2663,1481176107
1481176227,6153,2218,1481176247,10623,2663,1481176227
1481176347,15514,2218,1481176365,10751,2664,1481176347
1481176467,6151,2218,1481176483,10751,2664,1481176467
1481176587,9625,2218,1481176602,10708,2664,1481176587
1481176707,5514,2218,1481176722,10708,2664,1481176707
1481176827,11056,2282,1481176880,10329,2662,1481176827
1481176947,6065,2347,1481176999,10329,2662,1481176947
1481177067,11058,2347,1481177152,10752,2660,1481177067
1481177187,8180,2347,1481177270,10752,2660,1481177187
1481177307,6074,2347,1481177395,10753,2661,1481177307
1481177427,8180,2347,1481177513,10328,2662,1481177427
1481177547,14026,2347,1481177638,10030,2662,1481177547
1481177667,15709,2347,1481177756,10030,2662,1481177667
1481177787,3884,2347,1481177875,10331,2662,1481177787
1481177907,8403,2347,1481178036,10754,2720,1481177907
1481178027,10216,2347,1481178639,10331,2662,1481178027
1481178147,8060,2347,1481178818,10754,2720,1481178147
1481178267,6058,2347,1481178936,10755,2665,1481178267
1481178387,9634,2347,1481179055,10755,2665,1481178387
1481178507,3884,2347,1481179173,10756,2721,1481178507
1481178627,6058,2347,1481179349,10582,2770,1481178627
1481178747,6074,2347,1481179538,10175,2859,1481178747
1481178867,6091,2347,1481179657,10171,2898,1481178867
1481178987,15699,2347,1481179776,9908,2858,1481178987
1481179107,6065,2347,1481179894,10172,2815,1481179107
1481179227,9633,2347,1481180011,10173,2815,1481179227
1481179347,8180,2347,1481180142,10757,2859,1481179347
1481179467,14026,2347,1481180261,10758,2859,1481179467
1481179587,15700,2347,1481180379,10176,2898,1481179587
1481179707,3884,2347,1481180501,10759,2899,1481179707
1481179827,6064,2347,1481180620,10760,2859,1481179827
1481179947,11057,2347,1481180769,10761,2717,1481179947
1481180067,10216,2347,1481180888,10762,2717,1481180067
1481180187,8403,2347,1481181007,10330,2717,1481180187
1481180307,8230,2347,1481181126,10332,2717,1481180307
1481180427,8403,2347,1481181245,10327,2661,1481180427
1481180547,6059,2347,1481181366,10763,2602,1481180547
1481180667,11170,2347,1481181491,10019,2603,1481180667
1481180787,10214,2347,1481181610,10334,2540,1481180787
1481180907,6059,2347,1481181728,10335,2540,1481180907
1481181027,15709,2347,1481181847,10764,2476,1481181027
1481181147,9633,2347,1481181965,10765,2476,1481181147
1481181267,6098,2347,1481182084,10766,2476,1481181267
1481181387,15708,2347,1481182207,10767,2477,1481181387
1481181507,4790,2347,1481182327,10586,2477,1481181507
1481181627,8266,2347,1481182445,10482,2540,1481181627
1481181747,6065,2347,1481182563,6183,2541,1481181747
1481181867,3892,2347,1481182681,10768,2477,1481181867
1481181987,5903,2347,1481182800,6181,2413,1481181987
1481182107,9633,2347,1481182918,10769,2413,1481182107
1481182227,6064,2347,1481183037,10436,2350,1481182227
1481182347,15480,2347,1481183156,10770,2350,1481182347
1481182467,10217,2347,1481183277,10434,2285,1481182467
1481182587,11170,2347,1481183397,10415,2285,1481182587
1481182707,5903,2347,1481183515,10390,2285,1481182707
1481182827,9634,2347,1481183636,10391,2221,1481182827
1481182947,15480,2347,1481183756,6177,2222,1481182947
1481183067,5903,2347,1481183875,10546,2222,1481183067
1481183187,6058,2347,1481183993,6208,2223,1481183187
1481183307,8266,2347,1481184112,10547,2158,1481183307
1481183427,9633,2347,1481184231,10139,2095,1481183427
1481183547,8231,2347,1481184351,6131,2158,1481183547
1481183667,9633,2347,1481184484,10771,2223,1481183667
1481183787,11059,2347,1481184642,10025,2605,1481183787
1481183907,6058,2347,1481184760,10025,2605,1481183907
1481184027,4111,2347,1481184834,10024,2605,1481184027
1481184147,15191,2347,1481184908,10504,2664,1481184147
1481184267,14026,2347,1481184981,10707,2605,1481184267
1481184387,5903,2347,1481185055,10026,2605,1481184387
1481184507,8266,2347,1481185128,10772,2665,1481184507
1481184627,3892,2347,1481185202,10708,2664,1481184627
1481184747,15700,2347,1481185274,10751,2664,1481184747
1481184867,6066,2347,1481185349,10750,2719,1481184867
1481184987,8060,2347,1481185422,10572,2719,1481184987
1481185107,8403,2347,0,0,0,1481185107
1481185227,8230,2347,0,0,0,1481185227
1481185347,8266,2347,0,0,0,1481185347
